,city,state_name_x,state_id,lat,lng,city_population,county_fips,county,county_population,density,timezone,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,wikipedia_summary,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,state_name_y
230,Murrieta,California,CA,33.571999999999996,-117.1909,116223,6065,Riverside County,2355002,1335,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,"Murrieta is a city in southwestern Riverside County, California, United States. The population of Murrieta was 103,466 at the 2010 census. Murrieta experienced a 133.7% population increase between 2000 and 2010, according to the most recent census, making Murrieta one of the fastest-growing cities in the state. This population boom in 2010 surpassed the population of the historically larger and more commercial city of Temecula to the south for the first time since the incorporation of either city.",1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.031791406,5622.499606,CA
231,Temecula,California,CA,33.4928,-117.1315,114761,6065,Riverside County,2355002,1188,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,"Temecula  is a city in southwestern Riverside County, California, United States. The city is a tourist and resort destination, with the Temecula Valley Wine Country, Old Town Temecula, the Temecula Valley Polo Club, the Temecula Valley Balloon & Wine Festival, the Temecula Valley International Film Festival, championship golf courses, and resort accommodations for tourists which contribute to the city's economic profile. Although geographically located much closer to San Diego County as well as San Diego City proper, Temecula is considered part of the Greater Los Angeles area.
The city of Temecula, forming the southwestern anchor of the Inland Empire region, is approximately 58 miles (93 km) north of downtown San Diego and 85 miles (137 km) southeast of downtown Los Angeles.",1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.053289515,5622.499606,CA
232,Jurupa Valley,California,CA,34.001,-117.4705,109527,6065,Riverside County,2355002,984,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,"Jurupa Valley is a city in Riverside County, California. On March 8, 2011, voters approved a ballot measure, designated as Measure A, to incorporate the area into its own city; as a result, the area has been an incorporated city since July 1, 2011.The city of Jurupa Valley covers approximately 43.5 square miles (113 km2), and had an estimated population of 109,527 as of July 1, 2019. Residents of the area had previously voted on incorporation in 1992; however, voters rejected it as well as a competing ballot measure that would have incorporated Mira Loma.


== History ==
The Jurupa Valley communities are home to notable historical events such as the Wineville Chicken Coop Murders and the Stringfellow Acid Pits.",1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.060126773,5622.499606,CA
233,Menifee,California,CA,33.6909,-117.1849,94756,6065,Riverside County,2355002,787,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,"Menifee is a city in Riverside County, California, United States, and part of the Los Angeles Combined Statistical Area. The city is centrally located in the heart of Southern California, almost 15 miles (24 km) north of Temecula and bordering the city of Murrieta. Menifee is roughly 46 square miles (100 km2) in size and has an elevation of 1,424 feet (434 m). The incorporated City of Menifee includes the communities of Sun City, Quail Valley, Paloma Valley, and Romoland.",1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.042768033,5622.499606,CA
234,Indio,California,CA,33.7346,-116.2346,91765,6065,Riverside County,2355002,1066,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,"Indio is a city in Riverside County, California, United States, located in the Coachella Valley of Southern California's Colorado Desert region. It lies 23 miles (37 km) east of Palm Springs, 75 miles (121 km) east of Riverside, 127 miles (204 km) east of Los Angeles, 148 miles (238 km) northeast of San Diego, and 250 miles (402 km) west of Phoenix. The word Indio is Spanish for Indian.
The population was 76,036 in the 2010 United States Census, up from 49,116 at the 2000 census, an increase of 55%.",1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.055198119000000004,5622.499606,CA
235,Hemet,California,CA,33.7341,-116.9969,85334,6065,Riverside County,2355002,1125,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,No description available.,1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.097001071,5622.499606,CA
236,Perris,California,CA,33.7899,-117.2233,79291,6065,Riverside County,2355002,970,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,"Perris is a city in Riverside County, California, United States, located 71 miles (114 km) east-southeast of Los Angeles, California, and 81 miles (130 km) north of San Diego, California. It is known for Lake Perris, which hosts a variety of flora and fauna. The city is most widely recognized for having many choices involving aerial activities, such as skydiving and hot-air ballooning. Perris is within the Inland Empire metropolitan area of Southern California.",1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.051255397,5622.499606,CA
237,Lake Elsinore,California,CA,33.6847,-117.3344,69283,6065,Riverside County,2355002,699,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,"Lake Elsinore is a city in western Riverside County, California, United States. Established as a city in 1888, it is on the shore of Lake Elsinore, a natural freshwater lake about 3,000 acres (1,200 ha) in size. The city has grown from a small resort town in the late 19th and early 20th centuries to a population of well above 60,000 as of 2017.


== History ==

Native Americans have long lived in the Elsinore Valley.",1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.06395565,5622.499606,CA
238,Eastvale,California,CA,33.9617,-117.5802,64157,6065,Riverside County,2355002,1954,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,"Eastvale is a city located in northwestern Riverside County, California, the Inland Empire region of Southern California. The area transitioned from a dairy farm enclave to a developed community starting in the 1990s and was formally incorporated on October 1, 2010. As of the 2010 census it had a population of 53,901 and in 2019 the population was estimated at 64,147. The city's name is derived from ""East Vale"" as a listed school district in 1893 by the Riverside County Board of Commissioners.The city's boundaries extend from Hellman Avenue to the west (the San Bernardino County line), State Route 60 to the north (also the San Bernardino County line), the Santa Ana River and Norco to the south, and Interstate 15 to the east.",1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.031985192,5622.499606,CA
239,Cathedral City,California,CA,33.8363,-116.4642,55007,6065,Riverside County,2355002,944,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,"Cathedral City, colloquially known as ""Cat City"", is a desert resort city in Riverside County, California, United States, within the Colorado Desert's Coachella Valley. Situated between Palm Springs and Rancho Mirage, the city has the second largest population, after Indio, of the nine cities in the Coachella Valley.  Its population was 51,200 at the 2010 census.
Prior to the arrival of European explorers and settlers, the land was part of the territory inhabited by the Cahuilla Indians.",1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.044951526,5622.499606,CA
240,Palm Desert,California,CA,33.7378,-116.3695,53275,6065,Riverside County,2355002,767,America/Los_Angeles,49.754140299999996,50.245859700000004,48.0,36.6,6.0,0.4,6.1,0.3,63.1558699,15.6,21.3,9.9,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,77.7,14.7,7.5,0.2,60807,429,25700,191,33.1,2687.216402,53.88530456,2.005246192,69.4,10.05,56.5,82.3,"Palm Desert is a city in Riverside County, California, United States, in the Coachella Valley, approximately 14 miles (23 km) east of Palm Springs, 121 miles (194 km) northeast of San Diego and 122 miles (196 km) east of Los Angeles. The population was 48,445 at the 2010 census, up from 41,155 at the 2000 census. The city was one of the state's fastest growing in the 1980s and 1990s, beginning with 11,801 residents in 1980, doubling to 23,650 in 1990, 35,000 in 1995, and nearly double its 1990 population by 2000. A major center of growth in the Coachella Valley, Palm Desert is a popular retreat for ""snowbirds"" from colder climates (the Eastern and Northern United States, and Canada), who swell its population by an estimated 31,000 each winter.",1453255,21.87963124,43.65955905,13.18873683,11.32840962,19.52119143,78.81095734,6.974653854,71.61930574,4.622310233,1,44.35014526,49.73376045,0.090998515,5622.499606,CA
241,Corpus Christi,Texas,TX,27.726,-97.3755,326586,48355,Nueces County,358484,789,America/Chicago,49.328840299999996,50.671159700000004,63.0,30.3,3.6,0.2,1.9,0.1,70.327546,16.7,23.8,5.9,29.4,21.3,24.5,13.0,11.8,83.0,10.2,1.3,1.7,1.5,2.3,77.8,15.3,6.8,0.2,53317,981,26780,491,19.6,3085.281601,27.29214335,0.884591648,73.8,28.09,63.8,83.9,"Corpus Christi (; Ecclesiastical Latin: Body of Christ) is a coastal city in the South Texas region of the U.S. state of Texas. The county seat of Nueces County, it also extends into Aransas, Kleberg, and San Patricio Counties. It is 130 miles southeast of San Antonio. Its political boundaries encompass Nueces Bay and Corpus Christi Bay.",250080,8.20374114,43.0090506,13.00739175,6.142359213,18.69825739,79.54822182,6.522353057,67.30474074,6.447241956,2,48.62410804,47.12226426,0.075945191,6226.5389159999995,TX
242,Lexington,Kentucky,KY,38.0423,-84.4587,323152,21067,Fayette County,315109,439,America/New_York,49.0401734,50.9598266,7.0,71.8,14.3,0.2,3.6,0.0,73.19721109999999,18.6,22.9,6.1,42.9,18.1,22.9,6.0,10.1,78.7,9.3,2.0,3.8,1.9,4.4,79.3,15.5,5.0,0.1,53013,1131,31653,485,20.9,2925.7629260000003,66.8367044,2.284419691,55.8,61.61,45.5,66.1,"Lexington is the second-largest city in Kentucky and the county seat of Fayette County.  By population, it is the 60th-largest city in the United States, and by land area, is the country's 28th largest city. Known as the ""Horse Capital of the World"", it is the heart of the state's Bluegrass region. Notable locations in the city include the Kentucky Horse Park, The Red Mile and Keeneland race courses, Rupp Arena, Transylvania University, the University of Kentucky, and Bluegrass Community and Technical College.",227870,8.910887911,43.56095259,11.65284773,6.416977459,10.10671657,58.55872896,6.5518394870000005,53.49368035,3.066906015,2,41.73715292,51.18879067,0.08246703799999999,3856.745596,KY
243,Stockton,California,CA,37.9765,-121.3109,312697,6077,San Joaquin County,724153,1941,America/Los_Angeles,49.74736,50.25264,40.8,33.2,6.7,0.2,14.8,0.5,61.058091299999994,17.1,23.1,10.1,27.5,18.8,23.6,13.6,16.6,77.4,13.9,1.5,1.6,1.5,4.0,79.0,14.4,6.4,0.2,57813,863,24694,339,32.0,2925.7629260000003,66.8367044,2.284419691,64.2,8.66,50.3,78.0,"Stockton is a city and the county seat of San Joaquin County in the Central Valley of the U.S. state of California. Stockton was founded by Captain Charles Maria Weber in 1849 after he acquired Rancho Campo de los Franceses. The city is named after Robert F. Stockton, and it was the first community in California to have a name not of Spanish or Native American origin. The city is located on the San Joaquin River in the northern San Joaquin Valley and had an estimated population of 312,697 by the California Department of Finance for 2019.",433295,23.25546261,45.00461629,11.738802,11.92698191,22.01546215,81.83786009,9.100833222,76.36902375,8.47285738,2,39.67417003,54.03317185,0.099120994,4784.843218999999,CA
244,Tracy,California,CA,37.7269,-121.4522,94740,6077,San Joaquin County,724153,1412,America/Los_Angeles,49.74736,50.25264,40.8,33.2,6.7,0.2,14.8,0.5,61.058091299999994,17.1,23.1,10.1,27.5,18.8,23.6,13.6,16.6,77.4,13.9,1.5,1.6,1.5,4.0,79.0,14.4,6.4,0.2,57813,863,24694,339,32.0,2925.7629260000003,66.8367044,2.284419691,64.2,8.66,50.3,78.0,"Tracy is the second most populated city in San Joaquin County, California, United States. The population was 82,922 at the 2010 census. Tracy is located inside a geographic triangle formed by Interstate 205 on the north side of the city, Interstate 5 to the east, and Interstate 580 to the southwest. Tracy's motto, included on the city's website, is: ""Think Inside The Triangle"".",433295,23.25546261,45.00461629,11.738802,11.92698191,22.01546215,81.83786009,9.100833222,76.36902375,8.47285738,2,39.67417003,54.03317185,0.05796917099999999,4784.843218999999,CA
245,Manteca,California,CA,37.7927,-121.2264,83028,6077,San Joaquin County,724153,1498,America/Los_Angeles,49.74736,50.25264,40.8,33.2,6.7,0.2,14.8,0.5,61.058091299999994,17.1,23.1,10.1,27.5,18.8,23.6,13.6,16.6,77.4,13.9,1.5,1.6,1.5,4.0,79.0,14.4,6.4,0.2,57813,863,24694,339,32.0,2925.7629260000003,66.8367044,2.284419691,64.2,8.66,50.3,78.0,"Manteca is a city in San Joaquin County, California. The city's estimated 2010 US Census population was 67,096.


== History ==
Manteca is a city in the Central Valley of California, 76 miles east of San Francisco.  It was founded in 1861 by Joshua Cowell.",433295,23.25546261,45.00461629,11.738802,11.92698191,22.01546215,81.83786009,9.100833222,76.36902375,8.47285738,2,39.67417003,54.03317185,0.068396006,4784.843218999999,CA
246,Lodi,California,CA,38.1218,-121.2932,67586,6077,San Joaquin County,724153,1913,America/Los_Angeles,49.74736,50.25264,40.8,33.2,6.7,0.2,14.8,0.5,61.058091299999994,17.1,23.1,10.1,27.5,18.8,23.6,13.6,16.6,77.4,13.9,1.5,1.6,1.5,4.0,79.0,14.4,6.4,0.2,57813,863,24694,339,32.0,2402.336524,63.39550803,2.638910385,64.2,8.66,50.3,78.0,"Lodi ( LOH-dye) is a city located in San Joaquin County, California, in the center portion of California's Central Valley. The population was 62,134 at the 2010 census. The estimated population is approximately 67,586 according to 2019 census data. Lodi is the 132nd largest city in California based on official 2019 estimates from the US Census Bureau.Lodi is best known for winegrape production although its vintages have traditionally been less prestigious than those of Sonoma and Napa counties.",433295,23.25546261,45.00461629,11.738802,11.92698191,22.01546215,81.83786009,9.100833222,76.36902375,8.47285738,2,39.67417003,54.03317185,0.07101244400000001,4784.843218999999,CA
247,St. Paul,Minnesota,MN,44.9477,-93.104,308096,27123,Ramsey County,537893,2288,America/Chicago,48.668229600000004,51.331770399999996,7.4,63.1,11.2,0.5,14.0,0.0,70.410472,15.0,22.3,5.5,43.6,17.6,22.3,5.0,11.5,73.3,9.6,6.6,2.9,2.1,5.5,82.3,13.3,4.3,0.1,60301,638,32544,384,23.9,1922.0900629999999,41.79531917,2.174472465,45.6,30.27,36.7,54.6,"Saint Paul (abbreviated St. Paul) is the capital of the U.S. state of Minnesota. It is the county seat of Ramsey County, the state's smallest and most densely populated county. As of 2019, its estimated population was 308,096, making it the 63rd-largest city in the United States and the 11th-most populous in the Midwest.",374420,15.09798167,42.82239129,12.99235412,6.472577917000001,9.707847317,58.99775399,3.6717809989999997,52.70763375,0.187165775,1,25.95490274,65.07140948,0.073074378,4485.08338,MN
